Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-November-2019,4149.00,4149.00,4097.10,4112.10,4114.318820065677726191,35324,2272,145334198.00,27666,78.32,51.90,-36.90
22-November-2019,4089.00,4096.00,4032.00,4077.65,4053.288278182837913628,12481,872,50589091.00,1507,12.07,64.00,-11.35
21-November-2019,4110.00,4115.00,4065.00,4075.40,4080.234036868821800694,7486,1030,30544632.00,3126,41.76,50.00,-34.60
20-November-2019,4105.00,4130.00,4073.40,4110.80,4109.584767100293747377,57192,3389,235035372.00,33367,58.34,56.60,5.80
19-November-2019,4125.00,4125.00,4084.80,4099.95,4099.317095491182992502,28411,1602,116465698.00,12445,43.80,40.20,-25.05
18-November-2019,4079.00,4142.95,4074.40,4124.60,4117.204550273525295788,47162,3170,194175601.00,24389,51.71,68.55,45.60
15-November-2019,4045.00,4094.00,4018.00,4078.55,4065.869790745652814618,16965,1250,68977481.00,2735,16.12,76.00,33.55
14-November-2019,4120.00,4120.00,3992.75,3996.80,3999.525077493466237160,164530,2274,658041861.00,132322,80.42,127.25,-123.20
13-November-2019,4149.90,4169.50,4106.75,4113.95,4145.271584959543074726,10505,1362,43546078.00,5968,56.81,62.75,-35.95
11-November-2019,4144.00,4177.75,4109.40,4137.00,4136.854416833757631739,88774,1203,367245114.00,83269,93.80,68.35,-7.00
8-November-2019,4254.70,4254.70,4124.25,4143.10,4172.267739805184084530,121140,2986,505428514.00,96452,79.62,130.45,-111.60
7-November-2019,4210.00,4233.10,4170.00,4187.80,4193.504206439087526290,37086,1722,155520297.00,24334,65.62,63.10,-22.20
6-November-2019,4162.00,4176.00,4117.05,4135.90,4133.843854128816284877,129347,2765,534700301.00,103077,79.69,58.95,-26.10
5-November-2019,4250.00,4250.00,4134.70,4146.00,4174.356645951210462851,21562,2497,90007478.00,14337,66.49,115.30,-104.00
4-November-2019,4162.00,4297.40,4162.00,4236.35,4225.233072364721657511,115595,5436,488415817.00,82639,71.49,135.40,74.35
1-November-2019,4144.40,4179.90,4130.95,4162.00,4160.786025521319638966,6426,831,26737211.00,2034,31.65,48.95,17.60
31-October-2019,4188.00,4188.00,4091.60,4144.40,4133.331393041407593597,22677,1492,93731556.00,3506,15.46,96.40,-43.60
30-October-2019,4130.00,4206.50,4100.05,4123.45,4111.390750125395644879,57817,1597,237708279.00,48146,83.27,106.45,-6.55
29-October-2019,4182.00,4197.45,4083.30,4122.20,4120.627102050218843584,17364,1621,71550569.00,7700,44.34,114.15,-59.80
27-October-2019,4214.40,4242.35,4175.30,4190.45,4200.742307692307692307,1820,260,7645351.00,625,34.34,67.05,-23.95
25-October-2019,4311.70,4311.70,4176.95,4194.40,4219.094314720812182741,9850,1188,41558079.00,3661,37.17,134.75,-117.30
24-October-2019,4251.00,4329.15,4248.05,4314.55,4294.001842150710955040,17371,1096,74591106.00,2729,15.71,81.10,63.55
23-October-2019,4265.70,4299.50,4214.85,4252.75,4264.055168986083499005,10060,1024,42896395.00,1994,19.82,84.65,-12.95
22-October-2019,4340.00,4405.45,4222.00,4250.30,4301.386476923474263281,38719,3809,166545383.00,8162,21.08,183.45,-89.70
18-October-2019,4260.00,4363.80,4256.90,4295.50,4322.933176314279675091,33117,2155,143162578.00,2802,8.46,106.90,35.50
17-October-2019,4286.00,4286.05,4221.00,4257.40,4248.408498583569405099,10590,1002,44990646.00,3220,30.41,65.05,-28.60
16-October-2019,4220.30,4298.00,4220.30,4284.30,4272.098665995469418575,7946,988,33946096.00,1792,22.55,77.70,64.00
15-October-2019,4121.35,4219.25,4121.35,4206.05,4191.650085062946580469,14695,1379,61596298.00,3000,20.42,97.90,84.70
14-October-2019,4077.00,4197.85,4051.15,4171.90,4158.642591078404651585,11007,1171,45774179.00,2207,20.05,146.70,94.90
11-October-2019,3982.00,4098.80,3970.00,4075.80,4048.995473406261788004,13255,1466,53669435.00,2145,16.18,128.80,93.80
10-October-2019,4060.00,4076.90,3950.00,3980.55,3997.038485357869592143,11303,1285,45178526.00,3888,34.40,126.90,-79.45
9-October-2019,3876.00,4060.00,3872.80,4041.00,4002.436801985463570288,16923,2252,67733238.00,4649,27.47,187.20,165.00
7-October-2019,4003.25,4008.95,3853.05,3873.10,3897.273439412484700122,20425,2401,79601810.00,6519,31.92,155.90,-130.15
4-October-2019,4177.00,4180.25,3967.80,3980.20,4047.424649929060514465,16211,2144,65612801.00,5412,33.38,212.45,-196.80
3-October-2019,4225.00,4225.05,4113.90,4147.45,4164.724356938710701810,6298,885,26229434.00,1310,20.80,111.15,-77.55
1-October-2019,4363.00,4407.30,4158.75,4216.35,4260.369915732200915665,15071,1380,64208035.00,1588,10.54,248.55,-146.65
30-September-2019,4400.00,4400.00,4292.25,4330.55,4329.666777103827921912,78476,6336,339774930.00,60556,77.16,107.75,-69.45
27-September-2019,4361.40,4417.00,4339.45,4393.30,4388.676165803108808290,15054,2179,66067131.00,2954,19.62,77.55,31.90
26-September-2019,4280.00,4410.50,4280.00,4397.20,4362.085741187547813805,16993,2089,74124923.00,5737,33.76,130.50,117.20
25-September-2019,4321.80,4338.45,4255.00,4277.25,4286.095979112271540469,9575,1304,41039369.00,2752,28.74,83.45,-44.55
24-September-2019,4400.00,4400.10,4298.00,4313.80,4337.854516757961192089,10771,1621,46723031.00,2542,23.60,102.10,-86.20
23-September-2019,4300.00,4440.00,4300.00,4404.95,4385.150154895315716156,48097,4724,210912567.00,10289,21.39,140.00,104.95
20-September-2019,3864.25,4321.65,3861.70,4267.15,4184.886940216192367085,90660,9296,379401850.00,40166,44.30,459.95,402.90
19-September-2019,3905.30,3926.00,3840.00,3864.55,3879.137981586817568756,17053,2028,66150940.00,4046,23.73,86.00,-40.75
18-September-2019,3915.00,3934.10,3886.45,3901.95,3911.877562907735321528,17168,2385,67159114.00,5423,31.59,47.65,-13.05
17-September-2019,3992.05,3992.05,3883.00,3899.30,3918.007302281447254424,24239,3218,94968579.00,8319,34.32,109.05,-92.75
16-September-2019,4021.85,4056.70,3976.00,3992.25,4004.467333515097812010,58684,3984,234998161.00,33103,56.41,80.70,-29.60
13-September-2019,4005.00,4046.90,3933.90,4032.90,4003.866434942622741329,39127,3116,156659282.00,24884,63.60,113.00,27.90
12-September-2019,3922.15,4034.90,3919.35,4003.20,3999.456073460425192134,50095,3950,200352752.00,11064,22.09,115.55,81.05
11-September-2019,3906.00,3943.10,3894.00,3901.75,3906.889270240007789299,41082,2389,160502825.00,28509,69.40,49.10,-4.25
9-September-2019,3930.00,3960.15,3890.00,3905.10,3933.014860661660749630,31829,1647,125183930.00,4535,14.25,70.15,-24.90
6-September-2019,3939.00,3971.95,3886.15,3908.50,3928.951927408456142608,15539,2262,61051984.00,3199,20.59,85.80,-30.50
5-September-2019,3900.00,3927.40,3872.75,3889.25,3901.201866200116637507,12003,1406,46826126.00,3040,25.33,54.65,-10.75
4-September-2019,3900.00,3910.65,3831.10,3877.55,3870.542969671241922550,42402,2076,164118763.00,17839,42.07,79.55,-22.45
3-September-2019,4028.70,4028.70,3856.40,3886.40,3913.100399092260740277,25558,3348,100011020.00,6301,24.65,172.30,-142.30
30-August-2019,4109.85,4117.45,4014.65,4052.55,4052.461794772256728778,30912,2486,125269699.00,9216,29.81,102.80,-57.30
29-August-2019,4192.00,4192.00,4048.35,4072.90,4092.361098487307667337,15403,1466,63034638.00,2368,15.37,143.65,-119.10
28-August-2019,4135.00,4184.80,4090.50,4122.75,4136.101856735942609979,18958,2027,78412219.00,1768,9.33,94.30,-12.25
27-August-2019,4101.00,4239.90,4072.85,4136.40,4176.858033454725016974,48603,5071,203007831.00,14147,29.11,167.05,35.40
26-August-2019,3940.00,4059.95,3832.10,4039.40,3941.278460773166571915,28144,3490,110923341.00,5927,21.06,227.85,99.40
23-August-2019,3839.00,3898.20,3792.00,3861.05,3840.906410975671953894,39214,3144,150617304.00,6378,16.26,106.20,22.05
22-August-2019,3924.00,3942.85,3815.00,3835.10,3884.141832067475137426,23831,3462,92562984.00,5905,24.78,127.85,-88.90
21-August-2019,4033.00,4073.45,3899.00,3923.75,3997.492643302339838561,39148,4065,156493842.00,8186,20.91,174.45,-109.25
20-August-2019,4125.00,4162.75,4025.00,4033.45,4040.620386052303860523,80300,3360,324461817.00,48313,60.17,137.75,-91.55
19-August-2019,4210.00,4269.95,4145.05,4160.60,4198.095154434684046472,17645,1874,74075389.00,2744,15.55,124.90,-49.40
16-August-2019,4224.00,4240.45,4200.00,4212.05,4215.778293763435751867,84197,3180,354955885.00,69680,82.76,40.45,-11.95
14-August-2019,4306.60,4306.60,4198.35,4223.20,4250.119472995426941344,68007,3028,289037875.00,44518,65.46,108.25,-83.40
13-August-2019,4283.35,4287.50,4161.70,4181.25,4237.279602729545300993,74005,1554,313579877.00,59882,80.92,125.80,-102.10
9-August-2019,4311.00,4382.85,4243.95,4277.40,4320.147928047358917510,43751,4122,189010792.00,6750,15.43,138.90,-33.60
8-August-2019,4365.00,4403.15,4132.00,4231.70,4283.529619789280806229,54575,5890,233773629.00,6473,11.86,271.15,-133.30
7-August-2019,4300.00,4424.00,4300.00,4343.45,4399.253126126638963207,52701,2076,231845039.00,29712,56.38,124.00,43.45
6-August-2019,4246.00,4366.80,4230.15,4358.15,4338.270556183520273599,34503,2438,149683349.00,4605,13.35,136.65,112.15
5-August-2019,4311.70,4317.40,4188.90,4245.25,4257.217143651014170602,21594,1842,91930347.00,4956,22.95,128.50,-66.45
2-August-2019,4211.00,4374.30,4185.80,4299.50,4269.341962037312826622,36931,2690,157671068.00,5129,13.89,188.50,88.50
1-August-2019,4343.00,4343.00,4178.55,4231.05,4257.512250217202432667,11510,1351,49003966.00,2957,25.69,164.45,-111.95
31-July-2019,4300.00,4361.50,4210.70,4342.70,4261.847006179416151715,23465,1796,100004240.00,3032,12.92,150.80,42.70
30-July-2019,4368.25,4471.05,4303.00,4319.05,4356.176334241177493191,34514,3515,150349070.00,9554,27.68,168.05,-49.20
29-July-2019,4500.00,4525.95,4351.30,4368.25,4400.272019848877861734,26601,2853,117051636.00,7977,29.99,174.65,-131.75
26-July-2019,4460.00,4525.45,4430.00,4500.60,4478.717338760971886528,15722,1503,70414394.00,2135,13.58,95.45,40.60
25-July-2019,4445.00,4531.00,4445.00,4463.85,4492.705429341547939930,10388,1143,46670224.00,1738,16.73,86.00,18.85
24-July-2019,4540.00,4554.15,4432.95,4444.75,4474.121769332924711410,9789,1452,43797178.00,3178,32.46,121.20,-95.25
23-July-2019,4582.00,4621.70,4523.00,4540.80,4585.178604113482009537,20761,2090,95192893.00,5199,25.04,98.70,-41.20
22-July-2019,4500.00,4599.00,4450.90,4582.30,4540.078552651925158496,12934,1744,58721376.00,3913,30.25,148.10,82.30
19-July-2019,4655.00,4707.55,4491.60,4524.35,4630.959029848246289906,29851,3083,138238758.00,6263,20.98,215.95,-130.65
18-July-2019,4625.00,4625.00,4575.05,4603.60,4604.961732633279483037,19808,836,91215082.00,13100,66.13,49.95,-21.40
17-July-2019,4625.00,4625.00,4596.15,4608.75,4610.053343076360979174,5474,607,25235432.00,1327,24.24,28.85,-16.25
16-July-2019,4620.00,4620.00,4561.75,4593.20,4594.557101513802315227,8984,856,41277501.00,1076,11.98,58.25,-26.80
15-July-2019,4595.00,4604.20,4535.05,4595.00,4585.386875238458603586,10484,1399,48073196.00,2310,22.03,69.15,0.00
12-July-2019,4544.00,4617.25,4521.00,4564.45,4579.684771742752415861,15005,1706,68718170.00,2413,16.08,96.25,20.45
11-July-2019,4479.65,4557.30,4471.65,4536.30,4530.216803055100927441,9165,1217,41519437.00,1395,15.22,85.65,56.65
10-July-2019,4489.00,4528.90,4433.85,4479.65,4486.699593587717317678,8858,1070,39743185.00,1966,22.19,95.05,-9.35
9-July-2019,4399.00,4543.30,4351.75,4496.25,4457.898787991795636770,26815,2578,119538556.00,4135,15.42,191.55,97.25
8-July-2019,4580.00,4580.00,4347.35,4391.45,4446.436431368803133059,20938,1692,93099486.00,8037,38.38,232.65,-188.55
5-July-2019,4645.00,4707.55,4501.80,4521.15,4631.523341352020360492,28683,2560,132845984.00,6549,22.83,205.75,-123.85
4-July-2019,4571.90,4665.00,4569.15,4644.55,4635.407434402332361516,24696,1412,114476022.00,4457,18.05,95.85,72.65
3-July-2019,4560.00,4579.75,4542.95,4560.20,4561.950826843993350249,11429,874,52138536.00,2761,24.16,36.80,0.20
2-July-2019,4525.30,4555.10,4493.80,4544.70,4528.396476936098180279,18904,751,85604807.00,1258,6.65,61.30,19.40
1-July-2019,4579.00,4579.00,4493.50,4527.25,4532.875287686996547756,13904,774,63025098.00,1779,12.79,85.50,-51.75
28-June-2019,4610.00,4622.00,4538.75,4553.15,4585.276688453159041394,16524,813,75767112.00,2207,13.36,83.25,-56.85
27-June-2019,4597.90,4656.00,4575.10,4605.20,4623.455766908212560386,13248,1208,61251542.00,3373,25.46,80.90,7.30
26-June-2019,4625.00,4634.15,4585.90,4597.90,4610.349629629629629629,8100,868,37343832.00,2041,25.20,48.25,-27.10
25-June-2019,4625.00,4626.00,4541.40,4593.20,4591.505501889962200755,11905,1299,54661873.00,3689,30.99,84.60,-31.80
24-June-2019,4594.90,4640.40,4548.10,4572.65,4600.776089603116630143,20535,978,94476937.00,1791,8.72,92.30,-22.25
21-June-2019,4575.30,4644.95,4558.20,4595.35,4604.019128800590643667,14899,1545,68595281.00,2063,13.85,86.75,20.05
20-June-2019,4505.80,4586.15,4425.40,4576.15,4530.173858831182912284,18446,1710,83563587.00,4880,26.46,160.75,70.35
19-June-2019,4549.80,4559.10,4435.00,4490.60,4491.042317556539986010,8578,828,38524161.00,2732,31.85,124.10,-59.20
18-June-2019,4451.00,4543.60,4438.20,4512.95,4492.272588172289801851,13071,1065,58718495.00,4141,31.68,105.40,61.95
17-June-2019,4506.00,4506.00,4434.65,4455.10,4458.095641396405701301,9682,957,43163282.00,2911,30.07,71.35,-50.90
14-June-2019,4570.00,4572.10,4490.00,4502.85,4534.941007854153528636,17443,1217,79102976.00,3118,17.88,82.10,-67.15
13-June-2019,4575.15,4584.75,4544.50,4571.10,4558.848879206558504844,17443,771,79520001.00,1326,7.60,40.25,-4.05
12-June-2019,4598.90,4598.90,4536.10,4571.00,4577.622692689381409196,15115,908,69190767.00,1812,11.99,62.80,-27.90
11-June-2019,4616.00,4630.50,4575.00,4579.70,4598.023488954945503293,17157,1196,78888289.00,7481,43.60,55.50,-36.30
10-June-2019,4585.50,4619.30,4566.70,4600.65,4590.778096001832970557,17458,994,80145804.00,2085,11.94,52.60,15.15
7-June-2019,4572.00,4649.90,4544.05,4573.90,4589.250378169056695104,16527,1743,75846541.00,2910,17.61,105.85,1.90
6-June-2019,4697.00,4697.85,4538.85,4569.55,4569.381965223282335008,70852,3133,323749851.00,52503,74.10,159.00,-127.45
4-June-2019,4759.95,4782.30,4680.00,4696.85,4714.484066459825441470,34487,3937,162588412.00,15822,45.88,102.30,-63.10
3-June-2019,4765.10,4796.30,4739.85,4769.80,4764.484850713340197087,13598,1041,64787465.00,2861,21.04,56.45,4.70
31-May-2019,4765.00,4779.60,4666.35,4757.65,4730.653621106478399495,28541,2783,135017585.00,6125,21.46,113.25,-7.35
30-May-2019,4721.00,4784.90,4706.00,4756.90,4741.936425156764139814,16107,1488,76378370.00,4691,29.12,78.90,35.90
29-May-2019,4788.00,4788.00,4705.15,4719.55,4732.068330464716006884,11620,1167,54986634.00,3888,33.46,82.85,-68.45
28-May-2019,4850.10,4867.20,4760.10,4785.25,4813.072814048828244508,16343,1279,78660049.00,3300,20.19,107.10,-64.85
27-May-2019,4799.00,4903.90,4766.10,4837.45,4854.877647058823529411,35700,2607,173319132.00,7383,20.68,137.80,38.45
24-May-2019,4708.55,4805.50,4663.00,4796.35,4746.338470621135382033,32183,2240,152751411.00,3742,11.63,142.50,87.80
23-May-2019,4670.00,4880.00,4646.00,4673.05,4753.154190192614190933,80939,3503,384715547.00,53584,66.20,234.00,3.05
22-May-2019,4648.60,4674.95,4593.00,4646.95,4623.358167983047582354,20764,1666,95999409.00,4032,19.42,81.95,-1.65
21-May-2019,4785.05,4785.10,4620.00,4648.60,4705.316228047043932282,18961,1935,89217501.00,6135,32.36,165.10,-136.45
20-May-2019,4530.10,4805.00,4530.10,4767.15,4734.305170375147801784,46515,3607,220216205.00,10800,23.22,274.90,237.05
17-May-2019,4519.95,4519.95,4439.00,4491.90,4479.300448909790508764,46780,3116,209541675.00,17679,37.79,80.95,-28.05
16-May-2019,4360.00,4516.75,4325.65,4502.80,4419.553369941326914397,26588,1881,117507085.00,3697,13.90,191.10,142.80
15-May-2019,4430.00,4430.00,4329.95,4347.50,4382.860644257703081232,11424,1003,50069800.00,2227,19.49,100.05,-82.50
14-May-2019,4343.00,4459.00,4289.65,4419.65,4398.229063458362821420,12717,1045,55932279.00,2046,16.09,169.35,76.65
13-May-2019,4407.50,4425.60,4314.65,4342.25,4377.837190451100393142,24673,1205,108014377.00,3821,15.49,110.95,-65.25
10-May-2019,4488.70,4497.00,4426.05,4434.20,4455.685803532959931064,9284,771,41366587.00,3336,35.93,70.95,-54.50
9-May-2019,4470.00,4519.20,4455.85,4481.35,4491.623941591035846473,19723,1112,88588299.00,1970,9.99,63.35,11.35
8-May-2019,4528.00,4552.00,4493.00,4510.65,4523.295710341898492248,18836,876,85200798.00,1696,9.00,59.00,-17.35
7-May-2019,4518.00,4558.60,4514.55,4527.75,4532.041455413062928720,20118,1001,91175610.00,2285,11.36,44.05,9.75
6-May-2019,4517.70,4550.75,4488.00,4517.60,4520.392937493886334735,10223,960,46211977.00,1536,15.02,62.75,-0.10
3-May-2019,4623.40,4628.70,4557.50,4573.35,4593.648686178167058320,18724,1056,86011478.00,1902,10.16,71.20,-50.05
2-May-2019,4630.00,4635.70,4578.75,4623.40,4614.106159523133692875,31707,2354,146299464.00,8392,26.47,56.95,-6.60
30-April-2019,4600.00,4645.00,4555.00,4618.95,4603.446865037194473963,18820,1831,86636870.00,4162,22.11,90.00,18.95
26-April-2019,4632.00,4636.50,4561.10,4613.45,4597.221887151813348146,25202,2370,115859186.00,4370,17.34,75.40,-18.55
25-April-2019,4426.00,4686.30,4426.00,4619.95,4606.644540282767504940,124979,11289,575733828.00,16066,12.85,260.30,193.95
24-April-2019,4150.80,4436.75,4116.20,4396.45,4303.332834283359659364,72805,6166,313304147.00,14885,20.44,320.55,245.65
23-April-2019,4202.80,4226.15,4183.05,4203.65,4206.777710843373493975,6640,548,27933004.00,1297,19.53,43.10,0.85
22-April-2019,4250.00,4275.00,4181.05,4205.00,4226.961560693641618497,6920,633,29250574.00,1769,25.56,93.95,-45.00
18-April-2019,4255.90,4273.45,4220.95,4250.55,4250.344367505488937679,5921,538,25166289.00,1030,17.40,52.50,-5.35
16-April-2019,4225.00,4279.55,4212.05,4254.00,4245.872948650079407093,15112,982,64163632.00,4894,32.38,67.50,29.00
15-April-2019,4170.00,4234.80,4159.75,4222.40,4210.068446407065435568,9964,874,41949122.00,3779,37.93,75.05,52.40
12-April-2019,4150.00,4196.50,4137.10,4165.15,4170.427098919368246051,18045,1085,75255357.00,3024,16.76,59.40,15.15
11-April-2019,4101.00,4164.90,4095.50,4151.30,4128.703713343744577477,11526,962,47587439.00,1828,15.86,69.40,50.30
10-April-2019,4159.95,4164.65,4118.35,4126.60,4142.255319148936170212,8366,701,34654108.00,1042,12.46,46.30,-33.35
9-April-2019,4160.00,4173.10,4110.00,4164.65,4144.467725218689109075,24121,1429,99968706.00,4728,19.60,63.10,4.65
8-April-2019,4206.00,4229.25,4140.00,4158.95,4168.464652542008681077,23269,1739,96996004.00,2485,10.68,89.25,-47.05
5-April-2019,4120.00,4205.00,4097.10,4186.55,4154.210441034989113372,19749,1634,82041502.00,5792,29.33,107.90,66.55
4-April-2019,4015.00,4111.30,4015.00,4079.90,4074.554781626506024096,21248,1783,86576140.00,3707,17.45,96.30,64.90
3-April-2019,4030.00,4068.55,3985.05,4002.30,4034.833967825125874984,8143,842,32855653.00,876,10.76,83.50,-27.70
2-April-2019,4050.00,4084.95,3989.95,4021.05,4029.674413108555222939,12694,1142,51152687.00,1497,11.79,95.00,-28.95
1-April-2019,4021.25,4142.00,4015.00,4041.95,4093.656253881505403055,32204,2075,131832106.00,8541,26.52,127.00,20.70
29-March-2019,3934.00,4018.20,3916.60,3999.05,3966.846289062500000000,10240,789,40620506.00,2656,25.94,101.60,65.05
28-March-2019,3900.00,3970.00,3899.25,3911.60,3929.086792452830188679,8745,842,34359864.00,1943,22.22,70.75,11.60
27-March-2019,3931.00,3996.75,3885.00,3905.05,3941.300553219738880283,22595,1634,89053686.00,7577,33.53,111.75,-25.95
26-March-2019,3870.10,3938.40,3833.50,3920.05,3869.004101933035943188,19503,1171,75457187.00,2001,10.26,104.90,49.95
25-March-2019,3891.15,3897.65,3852.25,3872.30,3872.160424389620350249,7823,520,30291911.00,1055,13.49,45.40,-18.85
22-March-2019,3949.00,3973.50,3887.00,3928.30,3922.567262271513657835,9738,819,38197960.00,1404,14.42,86.50,-20.70
20-March-2019,3981.00,4001.40,3914.60,3928.85,3951.267071599484630958,10866,879,42934468.00,3426,31.53,86.80,-52.15
19-March-2019,3974.00,4015.95,3964.80,3981.00,3991.132066485688431680,20997,1463,83801800.00,4061,19.34,51.15,7.00
18-March-2019,3930.00,3987.35,3920.00,3974.00,3931.699542575650950035,142100,1130,558694505.00,129259,90.96,67.35,44.00
15-March-2019,3974.20,3985.95,3910.00,3916.70,3932.473353552859618717,13848,952,54456891.00,1924,13.89,75.95,-57.50
14-March-2019,4025.10,4055.70,3935.40,3965.40,3970.482602712797326518,10174,853,40395690.00,1042,10.24,120.30,-59.70
13-March-2019,4101.00,4139.25,4012.00,4028.50,4067.401961841112428586,9277,881,37733288.00,1067,11.50,127.25,-72.50
12-March-2019,4060.00,4145.65,4050.65,4098.55,4108.506016786328243502,29667,2446,121887048.00,8489,28.61,95.00,38.55
11-March-2019,3959.95,4050.00,3958.80,4042.35,4017.864447823393591259,17757,1354,71345219.00,4457,25.10,91.20,82.40
8-March-2019,3970.00,3980.00,3890.00,3967.80,3934.665673642660311313,13427,927,52830756.00,3004,22.37,90.00,-2.20
7-March-2019,3975.00,3980.85,3900.85,3914.05,3935.198504784688995215,16720,1203,65796519.00,4988,29.83,80.00,-60.95
6-March-2019,3979.00,4015.00,3938.90,3968.25,3979.190202684044844535,18107,1310,72051197.00,4135,22.84,76.10,-10.75
5-March-2019,3878.00,3975.00,3878.00,3963.85,3952.980115584288373004,20418,1528,80711948.00,6889,33.74,97.00,85.85
1-March-2019,3846.55,3895.00,3832.10,3874.40,3860.407711673512654034,7547,628,29134497.00,2028,26.87,62.90,27.85
28-February-2019,3940.00,3940.00,3793.20,3827.85,3858.054466230936819172,8721,785,33646093.00,1629,18.68,146.80,-112.15
27-February-2019,3787.00,3909.60,3787.00,3884.20,3875.600626256378537188,25868,2063,100254037.00,4312,16.67,122.60,97.20
26-February-2019,3690.00,3810.00,3663.25,3786.55,3767.776333789329685362,24854,1893,93644313.00,4575,18.41,146.75,96.55
25-February-2019,3630.00,3720.00,3627.95,3709.95,3676.865269233690286321,13167,1068,48413285.00,4603,34.96,92.05,79.95
22-February-2019,3632.00,3665.00,3601.75,3621.05,3636.913853799958583557,9658,599,35125314.00,1613,16.70,63.25,-10.95
21-February-2019,3610.00,3648.00,3570.00,3631.10,3627.130979603036677947,10933,847,39655423.00,2147,19.64,78.00,21.10
20-February-2019,3500.00,3593.90,3490.00,3576.20,3547.056531236347750109,11445,1022,40596062.00,3710,32.42,103.90,76.20
19-February-2019,3446.80,3504.05,3412.70,3470.50,3462.695777489551808617,6939,572,24027646.00,1107,15.95,91.35,23.70
18-February-2019,3441.50,3460.00,3385.00,3435.75,3429.940622161671207992,8808,965,30210917.00,2826,32.08,75.00,-5.75
15-February-2019,3490.00,3490.00,3372.05,3441.50,3424.908036263060848186,13016,827,44578603.00,1339,10.29,117.95,-48.50
14-February-2019,3450.05,3509.00,3433.95,3493.90,3467.992122186495176848,6220,558,21570911.00,1908,30.68,75.05,43.85
13-February-2019,3467.05,3496.00,3449.30,3467.10,3473.806967082134867369,6258,586,21739084.00,2562,40.94,46.70,0.05
